Fecha,Categoría,Título,Enlace Fuente
2026-05-18 10:08,MERCANTIL,La plantilla de Tubos Reunidos en Amurrio regresa al trabajo tras la huelga,https://news.google.com/rss/articles/CBMixgFBVV95cUxPYllIanJwUDlYU1dWRWlKNnBxcXZnUHhFd1ZXc0FvOGdrajNJR0VOOE9sQXVDN3JpWHVIY0dyczAwY2ZmNGF0dlRVc2NyWkM1SE56TTVsNlV5NHZoeG1WT2RWVGliZ2NnV1dtMHU1Uk9BRFpJMW92djNKTm5HM0E1QzhLVkI4Q0J1MWg3SGFnZmxWTHFSaWNRWElEX0hublJQOWVxUTAwYzZlS0FXZFZTYzdLZFcwTVdCOHNSWElqaXp6OTAwRVHSAeABQVVfeXFMTVZuTDVYOG5qUC1FdVJEeXhZQnowaXJUSEE2WmlBZEFGY1lfSVktc1lMY09xQzRoMF9LczQwLXhGNVAzOTBMd1hOaE93NzBqZGg3NTJCME9BOVdXNFhqT3pBZ2htclNrQU96YW43OHY4OU94cktCcWhKVW9ZaXZqV0NadkUwaGI2ZUpjcEpyT09fb21XVVVhVWozNlNidm9fSlVwVzFZdC02eURLNzR5azFtcGNxcjJ2R3N5MnlXS0doVjdNSi1PeDVwUFA4clhJbHVQOHdVUktCYTlOMDFjaG4?oc=5
2026-05-18 11:34,PENAL,Shakira gana batalla judicial contra Hacienda: un tribunal en España ordena devolverle 60 millones de euros,https://news.google.com/rss/articles/CBMiuAJBVV95cUxOVTRWTjBJZ1YzdjVpUGF4R1RhWjhNVkdEMU51OGJ6LTRVeURNZldTdTB6aFRhb0g4SXV6SWNnNV9SV2JlQUkyUWVBdGVNZHV2NnA0Qmg3azFmTnpOdnM0TDZJZ050SDM3Snh0QXdIbEVuYWFUekR1LXItb1pWWGQ1bFRzalVydHZtZ3VMbEJscGpFVFJtSEM4NEVnc0g2VjhoNjRRdkdPTGEtSzV4M3VlQ1lkc01iYkY5dUlsTlZBSnZackpQRnlyYjZHaFRuLWFENnEyV1N5U2JSQVFwdnZ5U3VESG81R08tZWx0Skg4bzdoVHYycWFfTG4wYUdaM0xqdUdMcjVPQ0NQR0J2NE55R29MMTlheDhkaDIzVFJnLW1GV0FHdjBfSzg4SHQ1NnVqRDE0ZDJHaUk?oc=5
2026-05-18 11:34,MERCANTIL,La plantilla de Tubos Reunidos en Amurrio regresa al trabajo tras la huelga,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQYTFRQTgtUE1TWHNTc0VyQUQ3Yl9aUjlCQ2RPNE5rR3hSZFh2ZEx1TlJGQnFsZGhKS1hIVmItUElRdmpYVVJkenhzWUExMW41alB2WDNhaHdBTHN0SVpScFdxOU4yNUl0ZHZ4bXdjWGtFWHY0ZC1XVS1JQnMtYTBBMVdaSFBZTEN0NFVXZkg2WlZMcjc2YzZRRnRzN1F3bXVVeXFDSWxaNTNCMjU3a2VBNW1aSm5zZUtrcHJ5TVNHRERVbGFqbXBFSjdfTzhPWFloeTlieDh6dGRHUWoyUjlr0gHfAUFVX3lxTE1VUlpLR2lWUUMteXU1bjlZVi1RRW1JY0dCNm9KdnVNNVRvUkJwYi1UdXJybzJLdnFVWVZMN09WR0l5NkFRZ0dxaFBacUZZNkViYlNiTXZZOGsxamJ0R0YyREREME9wUUZaaUNmMnhkVHdPN0hNYksxVTlKZ0NGYXc3VXpIb19mTWw5a1FzTzl6Mmc1MTdpSkxHM2xKN25kVkhfd1l3MzZtRFFUN1ZDbGhQRVFoX1Awc3A2RzZ3UlhWUE04OFJEQktCOGF2WG9Jd2FscGFYY3MzbG9SbUp1LTQ?oc=5
2026-05-18 11:34,EXTRANJERIA,La nueva Ley de Ciudadanía de Cuba crea incertidumbre sobre los niños nacidos en España de padres cubanos,https://news.google.com/rss/articles/CBMiYEFVX3lxTE0xZEt6QnRmbHlxR2FTUEI1eW1NWm5mWTM5NkxZYTZXd1N1S2RRT0tleVlDQ21IVG9WX1lLZEZJMFhBbGZGbE5wWk1ZUFI3QzBDTFpVcGZTbjlqZTI2UFB6OQ?oc=5
2026-05-19 09:49,PENAL,La justicia da la razón a Shakira y ordena que Hacienda le devuelva 60 millones de euros,https://news.google.com/rss/articles/CBMizwFBVV95cUxNYXFXMzRiWUpqNlg5dkx2cXdvQm5meDB6YkJBSXJ1REV6bWwtcWxUVnh2ajNTZVh3bzJLTjYyTWN3WTJoNl9RajNmamJ4NVc5cjdIWVFxazlmU093T3ZHZjVPSlJ1bTNzWlUzSXRTX19BWTFzMFF2cFpSUEVMdDRkb0YwNk8tbGRPdFdORVRFbDQtQkpWVldtcXFkWjl0Y25fS3ViMWY0bXp0ajUteVQ4cG5jZ2xnb1Q5NTFDV2NyV3Y3eUtESGkwbE00aEpLSEU?oc=5
2026-05-19 09:49,EXTRANJERIA,"Ángel Gabilondo: ""Los derechos fundamentales hay que defenderlos, supervisarlos y exigirlos cada día""",https://news.google.com/rss/articles/CBMimgFBVV95cUxQV1E1ZVB1LXQtQjJxZ3NwcTNjcUJNTWVhNC00cmtNdzRRVkdUUEVFQmVNNXRncHp5bDBvZXY1NVIycVpGRmVEQmVmTXgtU2FhcGsweEE2a19jSlVpN3YtZHV0NEVSMFZONmx5UnVQMUQ3aEhoMlEwU2hqYUJGaVhCcDRmOXQ3dlFiQkk4NmNua0w2bmVURFhoa1Zn?oc=5
2026-05-19 10:51,PENAL,Shakira gana batalla judicial contra Hacienda: un tribunal en España ordena devolverle 60 millones de euros,https://news.google.com/rss/articles/CBMi9wFBVV95cUxPVjBnUFlnRWc2bkdMUnhBOTZPN2toZ0RXa2ZGbjJPWjBIY3lGSFBVandFR1ZIMV8yOFZqVlFQa29lSkNiTjdWMGZXLXNqZU9zWXJfWGxaQmt1T0ZOaDFNUEFwcVVLMGFLLVV6aWx3cGptWmo5RTJfWFlfMXhPbDd5MzNpWU8zVGJhY09ENWlnVGV4QjN0eXQ3X0gyWXQ0OEM3ZUV2S21yZThSYUxKR1NFSlE2SVJwaG9XRnJSRW9WSDdFWXNPOW1sTVpxLTE1UDF3RGs4eVpRa09oSWRTT2lOQTNteUFJMm1idGc3ajR5UUxnaVBiYlFB?oc=5
2026-05-19 10:51,EXTRANJERIA,"Listas sanitarias y retrasos judiciales, quejas al Defensor que persisten en el tiempo",https://news.google.com/rss/articles/CBMi0wFBVV95cUxONlBsWGQ5alZ6Y3VaRDk2VEo0QXlXOGtOR0ZCbDNfbTN6RWs4YVpleExIdUhJeU41YjZST0w2akRxXzNhRjdFU2NBN2lGb3Q4aGtHQjNyZFBnM2ZHc2U0dGZaLXBtRHBqdU1aN1VIQ1pRN0NvVUpEbU1Bamh2WGtVaU5LLUwyUXVWdFBZa0JhT2hNZnR6eEpBSVFaR1g3ZEVIdlR1QVMzWm9ZZ1ZsbE0tUGdaYlJuZHJoX1BnS3FucEREQmpRSjZFSUktaVdzbGkzRTdn0gHuAUFVX3lxTFBoaDBCZzJ3cG5jcXZfLTNCV1lPTF80ZTZBNzl5Q1hJbEVicFhvQjZIN0NmTTJSU01MX0p5YkRST1I3eXh1ZGNaNDV2aHZZVEtxOFN1QlE2Vkd3MDI4Q3l6STJFcXJwR3p3cE1DSjhwbW9jWXB6Z2QzSXQ0V2dnSnNKZ2hsM0ExUWRjQklweDY4NDNyU19ZM090MXZqSlJNMEpYN01DVnR2SUViRVlNNTh2QUotcGZxaC05ZS16SmROdkpOaGJSa1dfSGFIYThqY1JsWWlDNFQ1SUdfYVd2SXhfalJKQ0s2THB5M05RUHc?oc=5
2026-05-20 09:37,FAMILIA,Hacienda confirma qué parejas no pueden presentar la declaración de la Renta conjunta,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPWVlHY2J3Si03eWpjdjJrdURYMXdCejBhVjVxYi1QLVdZblo3VE9UVjhmOWllalRMZXFOQ1ZLQURSamNCNVlOcGVpOFkyZTZidzhkMmZxLTB1MlU5SzdLTURtWFRlRVRmU1FPMTFLZmdvRlpvdlZQX2lLYmtvbWNHa241RVkwcDRXdVVJNXZOSUMwOGtXTzk0MGN1anMyTUZFQkE0S25IUEtvOFROOVF6TVpJOUZGeG0zMjBWRVZiU0dPcHVuTHFzZ0RmU0xYaWNO0gHQAUFVX3lxTE9ZWUdjYndKLTd5amN2Mmt1RFgxd0J6MGFWNXFiLVAtV1luWjdUT1RWOGY5aWVqVExlcU5DVktBRFJqY0I1WU5wZWk4WTJlNmJ3OGQyZnEtMHUyVTlLN0tNRG1YVGVFVGZTUU8xMUtmZ29GWm92VlBfaUtia29tY0drbjVFWTBwNFd1VUk1dk5JQzA4a1dPOTQwY3VqczJNRkVCQTRLbkhQS284VE45UXpNWkk5RkZ4bTMyMFZFVmJTR09wdW5McXNnRGZTTFhpY04?oc=5
2026-05-20 09:37,PENAL,Los partidos que se perdería Lamine Yamal con España: “Hasta el Mundial no toco un balón”,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPcTlkM3VmUERSXzIzbTZYbmJUR3dRWEdyZUVQWUwzWmN0Tk4ta3hvNjB2b1RjbmgzWWhyLXNrX09MTkRlN0kyeXBHWU1obHVfcEk0ZWhXUTNNYTBFZ3JCUzNfV3dIZXhXRktVUTQ5WnJ6T0F2ZC14dndFYkRTUDlrY0Fma3RiemRnR3VlYjhERTNiTlU0X200c3dmYVVqNFRsVDQ1SkE4YVhkc2xsVjMzb0E1Y0hUa2lQMVZvZ0R4Rm5zYU8xOHBTQk9CN2k5WmlKR1JzVXNoS3owWG82VVE?oc=5
2026-05-20 09:37,MERCANTIL,"Suspende pagos Eutrasa, concesionaria de Peugeot en Les Franqueses del Vallès",https://news.google.com/rss/articles/CBMi7AFBVV95cUxPa2NzZUItd3hFaTJCUXQ5YnhCcGtWVHNnR2Z2LXhLcC1mQzlUUF8zSU1aWFlWS3hjQTBYclEtNDM5bjJCejhkV2RpV0FpYlJUTTNzVmRaa0tHNHZWelhwVDRQc2I1YVlBM29FNzUyZGI1TGcxN3hFZy1qZ3VBRVZpRTZ4djNrN0U4Q1B5bkg1eUFUMzJRcmxJZHpLRzRMRE9YLUhJelpIb2ZyVDYwUFE1RjU5NjMtUXVCcUwtVWk1bDZaQ1RzT0NyazcwbTRlbjVLTDlhZzhpU0ZhS096bWtFQmFDWmp4YWRoRy14MtIB7AFBVV95cUxPa2NzZUItd3hFaTJCUXQ5YnhCcGtWVHNnR2Z2LXhLcC1mQzlUUF8zSU1aWFlWS3hjQTBYclEtNDM5bjJCejhkV2RpV0FpYlJUTTNzVmRaa0tHNHZWelhwVDRQc2I1YVlBM29FNzUyZGI1TGcxN3hFZy1qZ3VBRVZpRTZ4djNrN0U4Q1B5bkg1eUFUMzJRcmxJZHpLRzRMRE9YLUhJelpIb2ZyVDYwUFE1RjU5NjMtUXVCcUwtVWk1bDZaQ1RzT0NyazcwbTRlbjVLTDlhZzhpU0ZhS096bWtFQmFDWmp4YWRoRy14Mg?oc=5
2026-05-20 09:37,EXTRANJERIA,Los expedientes en la Oficina de Extranjería suben un 50% en un año,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQRTdsbEF3OWVVMFVlVEl6TmNiTERoWjNUU1lpa2doR2p0UzkzOEJSVktlZXpkc2J1b09vQVliZEE2N3BURUtkVDZsVGpwc0tJbTE0YmI0UExHbURTNXVwTWhCTUFIcWNteVEzdjRZaVYyN2djNU44dDZ6X2x2bTh3M2dxcUlqODhleTNaZmsxcGdWT1VNRDlWNEZtSkFMaVdiMkJUQXlGTkpZUDZqMWEtZ1lpSkpfc0dZNW5Bb0FKcmVQWjBmeVpRcWRUQXhlZ090RVE?oc=5
2026-05-20 10:39,FAMILIA,"Compromís defenderá en Castelló el derecho civil valenciano para ""acabar con la discriminación histórica""",https://news.google.com/rss/articles/CBMi7AFBVV95cUxOYUJDenFENE5HeUpWVmM5cWtxNzZueTd4WGNfYlF2MTJ0TEtHYm5SaU1VdzlRQVBOSm03RkJiOXNwaTBDNGFmaEpVeUVIcHBDWld6X1JEc203NXdjQzNuNW5pRUNIWVdnckVxTWxqY1E0bjAzZVZob29HRjRzbmFCNGhKX1hBNUFjaVFrWk1fNFdTbG1zN3hESWU4T010Y3BhTEN6YWltbzBtVExZeHVSbkJzNXk1dWFwQXFzbHQ2bEFZUzZMVjJrdnVzR3pGeHpDaHM2STYzTlpwdHFvdmZfYkw0RG5DLXk5WGQ4aA?oc=5
2026-05-20 10:39,PENAL,Julio Iglesias demandará a la vicepresidenta de España,https://news.google.com/rss/articles/CBMipgFBVV95cUxQYk1acXAwaG5UWDhLZHdYV0JlNFhCbHFFY0NfNTh3WTBmdGlWVWZsVEl4WXBlQ1ZLeXlLY3Y4WGpSc1phTk8xaDBPRlFwcHcwRkw1YjNIZ202d0F6Nk01dDJaOTRrQUZlMVpBWFlUcDh4OFVnZy1fcHdqUUh6X1RFMnNITDFyWWY2SjJXOFMydE8yRUkzU3RERloxM1phWkVidk5kNGhn0gGmAUFVX3lxTFBiTVpxcDBoblRYOEtkd1hXQmU0WEJscUVjQ181OHdZMGZ0aVZVZmxUSXhZcGVDVkt5eUtjdjhYalJzWmFOTzFoME9GUXBwdzBGTDViM0hnbTZ3QXo2TTV0Mlo5NGtBRmUxWkFYWVRwOHg4VWdnLV9wd2pRSHpfVEUyc0hMMXJZZjZKMlc4UzJ0TzJFSTNTdERGWjEzWmFaRWJ2TmQ0aGc?oc=5
2026-05-20 10:39,MERCANTIL,Tony Roma’s y Carl’s Jr. en España tienen nuevo dueño y es mexicano: Galería,https://news.google.com/rss/articles/CBMirgFBVV95cUxQTXkzanBMSVZzRVdvRGxtUkFUYmVlWUp3d3ZzZ0JFbUlEcTVMYm1ORnJKMmlvOW96SjBfQ2lxWENubmlvVWJxMjB3cnA5SXREbktNTm9pVHJRYVM5dGlpV2pTWHNzUWFiMl9SSFFIbjhjenZkZm0ydlNFUXVBeTZ5NkFFTmNNYWw5RThjU1VuQ1J6NVl1OU1QS1pHc3pmaXhrZjh2QW4ybndnbTMyWmc?oc=5
2026-05-20 10:39,EXTRANJERIA,"El Gobierno resuelve casi un 1,5 millones de expedientes en el primer año del nuevo Reglamento de la Ley de Extranjería",https://news.google.com/rss/articles/CBMi6gFBVV95cUxPeGxMal85Y1NkM3loWWVIeVExYk1DTkxubmdOZjdfdTl1dGNEdmplek1SZXlPN2o4YXJrMld3Q0RUMlJVaVhKeDk5SFdzdDg0YnRRWnd0YjVpbmNKV2FOUzB0bURpc09ENksyM3EtaVNyYjhzSndnclJnQmNQclplTVVtNFhzZFB4eFdqNFRuSVh4SXFiUkR5Rjdkd2JfYmFILUs3d1hLLVJtLTNXLU5MZjNzYk15dFo0dm1nUWRpbXg0dDdDZm9LZ1J3NFk3SG56cEtjVjJyNmY5NFIySGpHYlI4NXA0Ri1fM2c?oc=5
2026-05-21 09:44,FAMILIA,"Los hijos de la custodia compartida: ""Hay un momento en el que sientes que no tienes un hogar""",https://news.google.com/rss/articles/CBMihgFBVV95cUxNZUhYcG84VzFjQTh5eWZRVHVRQ3BFR2hRQWNxUVE4cjdxOElpYWR6YVI5V1BRSTdEVzRWM3RGaUhoaU5rR2FEd1lVWF9pV1hrb0M1ZTdwNlp0Skk1d0F1TktDOEVuTWZDLV9BQWR3cG9iOFQyaFVUSTZJbURyNlcwN1V2QnFmQdIBhgFBVV95cUxQenpCZnZucjkxalE4dFVjYzl0eTFJVUVnX0k3RklmdHpaS1A0UmR2NGcxcWc1TnA1TEhkVTU1TWd2d1JFckVqQTB3czJDMEM2SDJ5Tk1YSzlkMFFZdFVndy1vTFVXQ2FKb01ZcE0yZWdDWkZVSHNCTThKWE5LNHhmbW14Ym5fdw?oc=5
2026-05-21 09:44,PENAL,Anulada la sentencia del hombre y su madre que mantuvieron a una joven atada a la cama en Salamanca varios meses,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPYTJqMDRNNk82bnhVTzE3bDdxeXROYUYwaFNqamVhZHhsc3ZCazVteTNfaENiejFDbTJHUTduQTRWX255TXhjMUpoN0VFaWdubzNqVUpqdFBPeTg2N2RBVTZ1WHhnUzJmYnZXLWZ0bUtjSjlLLTNjejdWZTR4V2dWWXNsbnhwWVFLS2E0c21HVUlQdE8wd2tBa0U3UjJwSS03VDdIMWg2dll5bkhMNnZIQUZ6ck9QQTdkOXZQRFlzdDcwV3dkTWVGZUdnNnNXZUozNUpWZnItWkJENUR5dWFnb2hOWE04QdIB6wFBVV95cUxNNDJXRG43WmNPVU5vOExONmNMVTJkQVVxV1ROdGtKYWQ1c3ZocVpkaHRoaTBXeXF3aHM5VzczUVJ6UXpVdDJ4ZGtPYmJjRTJXMzlpUUJfTUZlSUlQN1l5S05GOGNuMi1WY180QjdLS0RSSzhDN0V3TDVzdEFyWm5obTI1eVYwTDRxSzBfbzRCV0EtSmlUWDJFdU42ZmZYa0pGUnotQ0lHcy15QXhJYlM0dnI4ME9OUTRxam5WWF9ieGI0ZU9kSDE3RXZMS0tHMExsV1pCdEtQTzc2TDc1TTBDOG02LTNabENHT21R?oc=5
2026-05-21 09:44,MERCANTIL,El grupo británico Cap Capital avanza en la compra de Pronovias tras el aval judicial,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPSnV2aUZSeXF3V0I2dHV5TWJoa19FYWdVMGx6VW5RbTVXYnZVRVltR1lvTWczd2ViaTVxUlp2V1haSFRaN1VQYWdNNzB2bjcwZ3hFOGZrcGZTZWxxQXg2dlk5MFNvZHhwMzdJWnZUWWVSbDVJdmlTRmRfMzJjcGFkU01sMTJZajZVOUJEVkFVZHZCTHl4ZTRUcHFfZy1MMFBWdEQxYXhoUEFmWXN4bjJsYVcxTXU1YnJjWDh3YjF0T3Y3ZGplMkV6NEc3Zlo1N0F4YUtXdjd0NNIB1AFBVV95cUxNNUJRRF9KaWxubXVzTzEtelo0Mmhhb3hMR0FBSnd5QXJyaXJFRm5LckZYdEM0Y0xPRGh5cm1jbVNaSnFVcEI0Y0pkN1pBU01iWWdoVm5tRUJ5d0M5VXN4a0RWZERleFkyLVNLMlRPdHVHaFAybm1zMkVfY0M4S2xyRHBkUWtRTjRnTHBjaFRxVW1UakpWOHJTaHI3TlZmWUNUQzJ1WXVWZTItWG9EZHhXVVJWaFZCUHJ6QnVPeW9UbTB1VFF0dXNuUE5zUVYtcVU4Yko4Vg?oc=5
2026-05-21 09:44,EXTRANJERIA,El Gobierno resuelve casi un millón y medio de expedientes en el primer año de aplicación del Reglamento de la Ley de Extranjería,https://news.google.com/rss/articles/CBMivgFBVV95cUxPbXlwaEE4ZE9YZnloV2hzMkVIcGRzVUJ6M0lkVGdWVG1temhPam5DYXhYYXJrU1F5M3hBM2VtMnIyNFZ1SVhsMWZRV3llXy1sZDRHcXZFemxCelEtR09OLW5QNE5tSnhZaEdRTVkydmF0N012b0syQmtUTk0wYTkwX2tpRE55TnFKYTZiQUxVa1BoeWZmeGJ4NUV4OEc3VlN3V25BMVZwRVNNY3BsUkFsOXNJeWdnbEZkZ0x3ZnR3?oc=5
2026-05-21 10:55,FAMILIA,El Poder Judicial avala la retirada automática de la patria potestad a padres con condena firme por violencia machista,https://news.google.com/rss/articles/CBMi9AFBVV95cUxQanY1bHdsY3JtNUgyemVndWhDSlh6T1g3VURDemFhcklpT2R5LWpkR2pYNk02c25fUjFsU3F4amluUGVMeWd0UmtMQ0hRbXBYdGc1VWFEMEtmMDAyZ2NlZktrSjJjS1pvQThRR0xWTU5NQ1l0a0tuOXZoMV9jTHRaVF9CdjJYYlhOamFGcGNJXzY0NVVSQU9KTHhKdzNhVjZycDlOVC1KaWhzQ0d3bVVYQ2FLRE5LQ2dZVW44N2ZvUm5ZcFhFTW1lYlJYWlZXSGFNa1hpQ1hfSGZMZlQ0b3JXQ3BJNS1xeFBfOVRBRXVLSlBkN2F60gGIAkFVX3lxTE5hdEVvNXh2bV8yb21Da2dXdUFvSFpBcmgwbTNjb3FOSUl4Z0t4LUdFTzhOeU4wa1dnSXZQNWlOVjZDdjlVT1ktUEhxT3VEeGpVWUtYNHJkOGx6b0ZwU2h3dkpJRzRldWlxYVNqNUdsdWVZYzgtR1RfdDA2THVhRVpNamk1czhENm4wQm82UTg1QVI0WTJsamRVMkJhOWN0M3Zpa05yTEpYSkhCcnVLN05GN3Rfb2tpaEJ5ZmhYYWFINkJ6ZjktWEpMb3FtV28xdWMza1VOSlk5WHlBWU9Xd0ZnakNHVVFqbktQOG5KY044N0tVakZDa1NJMERkelRTSTV0TUVmajdYVg?oc=5
2026-05-21 10:55,PENAL,Los 15 empresarios españoles más importantes condenados por corrupción y fraude fiscal,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNM3lrcTdVX1k5cU16LTBTWmhwVGFuM054eVVVWURNZ2xLYUlUd2VhdDVia1RMZV9hZnphN0ZfYy0xQkc2YjhvUUt0Ui16d2ZNZExUNmVHVFRoQ3R5T3J5QUY1UHJIeGdRbmlBMnhzM0FJS294ekM0YkhiOTE1cFJaeEdpcjhlVVpLRFJFT2t2YVpfM0x0MWdud19wQUZZc1RLbkFJWHNoMW1UVEtteEpRcjlhNjk4OTZVSGoxTmRQRDA2eVU?oc=5
2026-05-21 10:55,MERCANTIL,Pronovias pasa a manos de un nuevo fondo tras perder 1.000 millones desde su primera venta en 2017,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOODF4ZTBEU3NDSEVXVGsyOC1HRTd1dnVacTFoQVV5NC1VVDhMWGVDMXM4Z2JZWUp0bnVueDBGcXFuTVFuYklGNUhDZ3E2THowejJIVzVyVWJRRDhlRThVSUFvT0pGXzNaOTFGMU9XSWZxZjBFcGhlY04xSGdaWDkzdGc5N0tHOTNnSXIxX0UwWU9jMEt3RkRqa1Bnc2JHU20tQ2hxVjZRYzV1Smk4Rk5pSmUyYjJZUGxKSUtCOFFuWFFJRjhYeERpZnpsN3BmN0FUOHA0eFhnNWk1ckRJV240LWJMN2FvLU3SAfsBQVVfeXFMTjZyOHV3cUVrVjdrcUJPdEdRcTc1M0xkaWtYblJNc3V0Nk9rYjlVYkZGMWVNQXo3T01rZ0VYNGowZTlodnc4RjVvZl9xbFNtZGttYy1DSnAwREg1TVB4Q3pfNk5sX1dQZ25tMXB5OElUZkJ2YTQ2Q2tPLTNpQlJMdENLS3FEcjVSanNBYTI1ZHZ4LTVXYm9nMk9ZckhrR3pZZjJiNzJXcFZCLXlYTENfeFVCLWRJWHJaZmJRLU0zMVV5VG55TE54a0V2WGNzM0FiemE0VmtLbDdhdEdjRGlsTUZHd1J2THk0YzlKa1hOTHVOQVczM0FBb1gxVDg?oc=5
2026-05-21 10:55,EXTRANJERIA,Las solicitudes para residir y trabajar en España se disparan un 32% al margen de la regularización de inmigrantes,https://news.google.com/rss/articles/CBMi6wFBVV95cUxOemNUZl9RRzRQZjdxMHZmS3lPd3U2TC1WTENTMjBWMVJ6M1VPelVfRWFodmtXa3RQNDZFcmZzajN1ZF93cmVrX2lmUHhNV2pHaVluMnFYeFl2QmgtQmw2OVVwdEQ2c1hacFRpY0JzTm9qQzRlZ29Za0pKVktWOWpCWDVhVUhSX2o2SWZZT1NNTjcwZy1McUFRM2JTRXo2bkxPd0dwYTZCWFFJTFkzTEdUTGp1LVdpalIwbjhQOGR5LWRNckNMYlZlaDlpRnFNSl80OVlSMVpWd0NpZUZva05ncHk0d1dDRkFJUGtF?oc=5
2026-05-22 09:29,FAMILIA,TRIBUNA EJE&CON La escucha del menor: entre el derecho y el relato,https://news.google.com/rss/articles/CBMizAFBVV95cUxQdUxmMEdydGxRa0NUYjJDeEJQbURUMDZzdGlzSUJraTlaaXpsWGpzaEJhbUZacm8yUldSYmNjbG1fZkw1SGhNRnhfZ0xEMEEzTkM1RHlGNTFqY1FGb0JuQ3BaUGh3MkpmMGkwdDJ0bkFseUsxOVQwdExLS1M0QXJtdmptUXlBeURIaGJOcHlvUm1CQ0NNTDJuV2pEX3h1cFZRME9icHZLNXU0bTNqRnJJZEpoUzdHaWxCdVo1MkpPYzQ5eXB6Tnk5MG5GUTc?oc=5
2026-05-22 09:29,PENAL,La Abogacía y la Cámara de España imparten una formación sobre responsabilidad penal de empresas y cumplimiento normativo,https://news.google.com/rss/articles/CBMivAFBVV95cUxObGk4XzM2WFFDQkZTNklKT3A1aGU5Ympwal9MVW41MERwZzR1cWMzZ3ZiVDlQWW4xVGNoRUdjenNMRUR6Z3pwV3Q4dU52OVJUUXpYUFc5cnMwMm94YWViRG42dkdwN1FTWUl3R2lGU3gyZXFtMVFXNW1lR3VtQkdNUkp4dk53X3ktWmZsQlpncGxZN2FUVFNWOHppTnBmaGpyZC10ZlFXWDVrYjFWX3ZfSTFjWU1mekdINTdWZw?oc=5
2026-05-22 09:29,MERCANTIL,"La antigua cúpula de El Correo Gallego, a un paso de juicio por alzamiento de bienes de 2,7 millones",https://news.google.com/rss/articles/CBMi_wFBVV95cUxOUGtSTkk3VkJuWk1KMXNnZEY5T3hqeWpocDJjMTVMZWlXTGtuSnBuWDFYME9uTzdYX1JhSy1QVEtMbG5ObEQxcEg2U0ZDeDZsUnlIZnFpcWpHaDlRUU1MdTJDal9qUVo4M3c0MkdtQnVTbzNYbkRQcENlY1llcjQ0bWJTNVZRa201Rnk2eGxLMFBwWDEtVWQzem1xcFFfbWFJaUhZMTZJTDNXRTdZd1pNX1VBNC0xdC1MaHRMTVpfZzd3bXd5eVROTTJJdnRtVWRaMlAzbXA3SWlla2VnN3RKQ25QeXFBeGlxZm01UFhEcG5TVXFpdDF3STJkc2oydzTSAf8BQVVfeXFMTlBrUk5JN1ZCblpNSjFzZ2RGOU94anlqaHAyYzE1TGVpV0xrbkpwblgxWDBPbk83WF9SYUstUFRLTGxuTmxEMXBINlNGQ3g2bFJ5SGZxaXFqR2g5UVFNTHUyQ2pfalFaODN3NDJHbUJ1U28zWG5EUHBDZWNZZXI0NG1iUzVWUWttNUZ5NnhsSzBQcFgxLVVkM3ptcXBRX21hSWlIWTE2SUwzV0U3WXdaTV9VQTQtMXQtTGh0TE1aX2c3d213eXlUTk0ySXZ0bVVkWjJQM21wN0lpZWtlZzd0SkNuUHlxQXhpcWZtNVBYRHBuU1VxaXQxd0kyZHNqMnc0?oc=5
2026-05-22 09:29,EXTRANJERIA,El Supremo decide si suspende el decreto de regularización de inmigrantes,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPaUZHdk1OLW5MakJJWmFHQV9CNWhMWHJNWjR4am5iSmpxdy1fSHNJZW92emt2YWktX2R2UG14T2xXODJWczRoSERvNGh0bGVoVXNFRGJTLUVKOFlkTG54T1lLMXh2M0g2eTF6aks2LXdVb2tmTlVJRXB2N2N2YWV4djY5OEcyZll3UmdiVXVfNUZ1Q2ZwaVFwS1gtRXRrTVJUdWRJTmFTOWZaNmM?oc=5
2026-05-22 10:38,PENAL,"Sentencia del Tribunal Europeo de Derechos Humanos en el caso Najib Fal contra el Reino de España, de 12 de mayo de 2026 (demanda 25828/23)",https://news.google.com/rss/articles/CBMibEFVX3lxTE9yd0h1UEpyNzdHQWxEbHN3WFF5dUNPOUhKSTNrajRUcTQ2U1RyN3ZQYkd5UGFDLU1La25ZeTRWck5rWTE4OUdhWTVwZkhFM2NDcExQOEtWdW1neF91SVNnZS0zN3dIc0FoNU02TQ?oc=5
